poll_id,ags,municipality_name,metric,kommone_value,statla_value,delta
2,08118021,"Großbottwar, Stadt",voters_total,4269,4269,0.0
2,08118021,"Großbottwar, Stadt",valid_votes,4244,4249,-5.0
2,08118027,Hemmingen,reported_precincts,,6,
2,08118027,Hemmingen,total_precincts,,6,
2,08118027,Hemmingen,voters_total,3822,3822,0.0
2,08118027,Hemmingen,valid_votes,3790,3803,-13.0
2,08118028,Hessigheim,reported_precincts,,4,
2,08118028,Hessigheim,total_precincts,,4,
2,08118028,Hessigheim,voters_total,1325,1325,0.0
2,08118028,Hessigheim,valid_votes,1295,1310,-15.0
2,08118040,Kirchheim am Neckar,reported_precincts,,4,
2,08118040,Kirchheim am Neckar,total_precincts,,4,
2,08118040,Kirchheim am Neckar,voters_total,2512,2512,0.0
2,08118040,Kirchheim am Neckar,valid_votes,2486,2492,-6.0
2,08118046,"Kornwestheim, Stadt",reported_precincts,,32,
2,08118046,"Kornwestheim, Stadt",total_precincts,,32,
2,08118046,"Kornwestheim, Stadt",voters_total,14163,14163,0.0
2,08118046,"Kornwestheim, Stadt",valid_votes,14038,14084,-46.0
2,08118047,Löchgau,reported_precincts,,4,
2,08118047,Löchgau,total_precincts,,4,
2,08118047,Löchgau,voters_total,3187,3187,0.0
2,08118047,Löchgau,valid_votes,3150,3162,-12.0
2,08118048,"Ludwigsburg, Stadt",reported_precincts,,83,
2,08118048,"Ludwigsburg, Stadt",total_precincts,,83,
2,08118048,"Ludwigsburg, Stadt",voters_total,40874,40874,0.0
2,08118048,"Ludwigsburg, Stadt",valid_votes,40589,40695,-106.0
2,08118049,"Marbach am Neckar, Stadt",reported_precincts,,17,
2,08118049,"Marbach am Neckar, Stadt",total_precincts,,17,
2,08118049,"Marbach am Neckar, Stadt",voters_total,7971,7971,0.0
2,08118049,"Marbach am Neckar, Stadt",valid_votes,7905,7939,-34.0
2,08118050,"Markgröningen, Stadt",reported_precincts,,12,
2,08118050,"Markgröningen, Stadt",total_precincts,,12,
2,08118050,"Markgröningen, Stadt",voters_total,6794,6794,0.0
2,08118050,"Markgröningen, Stadt",valid_votes,6740,6765,-25.0
2,08118051,Möglingen,reported_precincts,,9,
2,08118051,Möglingen,total_precincts,,9,
2,08118051,Möglingen,voters_total,5038,5038,0.0
2,08118051,Möglingen,valid_votes,4992,5001,-9.0
2,08118053,Mundelsheim,reported_precincts,,2,
2,08118053,Mundelsheim,total_precincts,,2,
2,08118053,Mundelsheim,voters_total,1965,1965,0.0
2,08118053,Mundelsheim,valid_votes,1952,1959,-7.0
2,08118054,Murr,reported_precincts,,8,
2,08118054,Murr,total_precincts,,8,
2,08118054,Murr,voters_total,3425,3425,0.0
2,08118054,Murr,valid_votes,3392,3404,-12.0
2,08118059,"Oberriexingen, Stadt",reported_precincts,,3,
2,08118059,"Oberriexingen, Stadt",total_precincts,,3,
2,08118059,"Oberriexingen, Stadt",voters_total,1975,1975,0.0
2,08118059,"Oberriexingen, Stadt",valid_votes,1960,1970,-10.0
2,08118060,Oberstenfeld,reported_precincts,,8,
2,08118060,Oberstenfeld,total_precincts,,8,
2,08118060,Oberstenfeld,voters_total,4141,4141,0.0
2,08118060,Oberstenfeld,valid_votes,4103,4117,-14.0
2,08118063,Pleidelsheim,reported_precincts,,4,
2,08118063,Pleidelsheim,total_precincts,,4,
2,08118063,Pleidelsheim,voters_total,2916,2916,0.0
2,08118063,Pleidelsheim,valid_votes,2895,2898,-3.0
2,08118067,Schwieberdingen,reported_precincts,,10,
2,08118067,Schwieberdingen,total_precincts,,10,
2,08118067,Schwieberdingen,voters_total,5610,5610,0.0
2,08118067,Schwieberdingen,valid_votes,5575,5589,-14.0
2,08118068,Sersheim,reported_precincts,,4,
2,08118068,Sersheim,total_precincts,,4,
2,08118068,Sersheim,voters_total,2847,2847,0.0
2,08118068,Sersheim,valid_votes,2816,2828,-12.0
2,08118070,"Steinheim an der Murr, Stadt",reported_precincts,,10,
2,08118070,"Steinheim an der Murr, Stadt",total_precincts,,10,
2,08118070,"Steinheim an der Murr, Stadt",voters_total,6372,6372,0.0
2,08118070,"Steinheim an der Murr, Stadt",valid_votes,6318,6335,-17.0
2,08118071,"Tamm, Stadt",reported_precincts,,14,
2,08118071,"Tamm, Stadt",total_precincts,,14,
2,08118071,"Tamm, Stadt",voters_total,6761,6761,0.0
2,08118071,"Tamm, Stadt",valid_votes,6710,6726,-16.0
2,08118073,"Vaihingen an der Enz, Stadt",reported_precincts,,32,
2,08118073,"Vaihingen an der Enz, Stadt",total_precincts,,32,
2,08118073,"Vaihingen an der Enz, Stadt",voters_total,15203,15203,0.0
2,08118073,"Vaihingen an der Enz, Stadt",valid_votes,15075,15141,-66.0
2,08118074,Walheim,reported_precincts,,3,
2,08118074,Walheim,total_precincts,,3,
2,08118074,Walheim,voters_total,1704,1704,0.0
2,08118074,Walheim,valid_votes,1683,1691,-8.0
2,08118076,"Sachsenheim, Stadt",reported_precincts,,21,
2,08118076,"Sachsenheim, Stadt",total_precincts,,21,
2,08118076,"Sachsenheim, Stadt",voters_total,9280,9280,0.0
2,08118076,"Sachsenheim, Stadt",valid_votes,9194,9222,-28.0
2,08118077,Ingersheim,reported_precincts,,8,
2,08118077,Ingersheim,total_precincts,,8,
2,08118077,Ingersheim,voters_total,3293,3293,0.0
2,08118077,Ingersheim,valid_votes,3260,3279,-19.0
2,08118078,"Freiberg am Neckar, Stadt",reported_precincts,,9,
2,08118078,"Freiberg am Neckar, Stadt",total_precincts,,9,
2,08118078,"Freiberg am Neckar, Stadt",voters_total,8409,8409,0.0
2,08118078,"Freiberg am Neckar, Stadt",valid_votes,8339,8361,-22.0
2,08118079,"Bietigheim-Bissingen, Stadt",reported_precincts,,47,
2,08118079,"Bietigheim-Bissingen, Stadt",total_precincts,,47,
2,08118079,"Bietigheim-Bissingen, Stadt",voters_total,19802,19802,0.0
2,08118079,"Bietigheim-Bissingen, Stadt",valid_votes,19614,19692,-78.0
2,08118080,"Korntal-Münchingen, Stadt",reported_precincts,,24,
2,08118080,"Korntal-Münchingen, Stadt",total_precincts,,24,
2,08118080,"Korntal-Münchingen, Stadt",voters_total,10018,10018,0.0
2,08118080,"Korntal-Münchingen, Stadt",valid_votes,9930,9976,-46.0
2,08118081,"Remseck am Neckar, Stadt",reported_precincts,,20,
2,08118081,"Remseck am Neckar, Stadt",total_precincts,,20,
2,08118081,"Remseck am Neckar, Stadt",voters_total,12961,12961,0.0
2,08118081,"Remseck am Neckar, Stadt",valid_votes,12874,12910,-36.0
2,08119001,Alfdorf,reported_precincts,,7,
2,08119001,Alfdorf,total_precincts,,7,
2,08119001,Alfdorf,voters_total,4035,4035,0.0
2,08119001,Alfdorf,valid_votes,3989,4018,-29.0
2,08119003,Allmersbach im Tal,reported_precincts,,4,
2,08119003,Allmersbach im Tal,total_precincts,,4,
2,08119003,Allmersbach im Tal,voters_total,2746,2746,0.0
2,08119003,Allmersbach im Tal,valid_votes,2717,2728,-11.0
2,08119004,Althütte,reported_precincts,,4,
2,08119004,Althütte,total_precincts,,4,
2,08119004,Althütte,voters_total,2515,2515,0.0
2,08119004,Althütte,valid_votes,2490,2501,-11.0
2,08119006,Auenwald,reported_precincts,,5,
2,08119006,Auenwald,total_precincts,,5,
2,08119006,Auenwald,voters_total,3937,3937,0.0
2,08119006,Auenwald,valid_votes,3900,3914,-14.0
2,08119008,"Backnang, Stadt",reported_precincts,,37,
2,08119008,"Backnang, Stadt",total_precincts,,37,
2,08119008,"Backnang, Stadt",voters_total,16504,16504,0.0
2,08119008,"Backnang, Stadt",valid_votes,16367,16416,-49.0
2,08119018,Burgstetten,reported_precincts,,4,
2,08119018,Burgstetten,total_precincts,,4,
2,08119018,Burgstetten,voters_total,2080,2080,0.0
2,08119018,Burgstetten,valid_votes,2061,2066,-5.0
2,08119020,"Fellbach, Stadt",reported_precincts,,43,
2,08119020,"Fellbach, Stadt",total_precincts,,43,
2,08119020,"Fellbach, Stadt",voters_total,20347,20347,0.0
2,08119020,"Fellbach, Stadt",valid_votes,20205,20248,-43.0
2,08119024,Großerlach,reported_precincts,,4,
2,08119024,Großerlach,total_precincts,,4,
2,08119024,Großerlach,voters_total,1365,1365,0.0
2,08119024,Großerlach,valid_votes,1348,1351,-3.0
2,08119037,Kaisersbach,reported_precincts,,3,
2,08119037,Kaisersbach,total_precincts,,3,
2,08119037,Kaisersbach,voters_total,1477,1477,0.0
2,08119037,Kaisersbach,valid_votes,1467,1469,-2.0
2,08119038,Kirchberg an der Murr,reported_precincts,,3,
2,08119038,Kirchberg an der Murr,total_precincts,,3,
2,08119038,Kirchberg an der Murr,voters_total,2138,2138,0.0
2,08119038,Kirchberg an der Murr,valid_votes,2124,2125,-1.0
2,08119041,Korb,reported_precincts,,9,
2,08119041,Korb,total_precincts,,9,
2,08119041,Korb,voters_total,5622,5622,0.0
2,08119041,Korb,valid_votes,5591,5596,-5.0
2,08119042,Leutenbach,reported_precincts,,10,
2,08119042,Leutenbach,total_precincts,,10,
2,08119042,Leutenbach,voters_total,6020,6020,0.0
2,08119042,Leutenbach,valid_votes,5972,5982,-10.0
2,08119044,"Murrhardt, Stadt",reported_precincts,,13,
2,08119044,"Murrhardt, Stadt",total_precincts,,13,
2,08119044,"Murrhardt, Stadt",voters_total,6446,6446,0.0
2,08119044,"Murrhardt, Stadt",valid_votes,6372,6399,-27.0
2,08119053,Oppenweiler,reported_precincts,,4,
2,08119053,Oppenweiler,total_precincts,,4,
2,08119053,Oppenweiler,voters_total,2364,2364,0.0
2,08119053,Oppenweiler,valid_votes,2348,2353,-5.0
2,08119055,Plüderhausen,reported_precincts,,10,
2,08119055,Plüderhausen,total_precincts,,10,
2,08119055,Plüderhausen,voters_total,4909,4909,0.0
2,08119055,Plüderhausen,valid_votes,4865,4876,-11.0
2,08119061,Rudersberg,reported_precincts,,11,
2,08119061,Rudersberg,total_precincts,,11,
2,08119061,Rudersberg,voters_total,6025,6025,0.0
2,08119061,Rudersberg,valid_votes,5989,5987,2.0
2,08119067,"Schorndorf, Stadt",reported_precincts,,41,
2,08119067,"Schorndorf, Stadt",total_precincts,,41,
2,08119067,"Schorndorf, Stadt",voters_total,20390,20390,0.0
2,08119067,"Schorndorf, Stadt",valid_votes,20249,20273,-24.0
2,08119068,Schwaikheim,reported_precincts,,6,
2,08119068,Schwaikheim,total_precincts,,6,
2,08119068,Schwaikheim,voters_total,4900,4900,0.0
2,08119068,Schwaikheim,valid_votes,4862,4879,-17.0
2,08119069,Spiegelberg,reported_precincts,,5,
2,08119069,Spiegelberg,total_precincts,,5,
2,08119069,Spiegelberg,voters_total,1220,1220,0.0
2,08119069,Spiegelberg,valid_votes,1201,1206,-5.0
2,08119075,Sulzbach an der Murr,reported_precincts,,6,
2,08119075,Sulzbach an der Murr,total_precincts,,6,
2,08119075,Sulzbach an der Murr,voters_total,2563,2563,0.0
2,08119075,Sulzbach an der Murr,valid_votes,2542,2550,-8.0
2,08119076,Urbach,reported_precincts,,11,
2,08119076,Urbach,total_precincts,,11,
2,08119076,Urbach,voters_total,5074,5074,0.0
2,08119076,Urbach,valid_votes,5004,5011,-7.0
2,08119079,"Waiblingen, Stadt",reported_precincts,,45,
2,08119079,"Waiblingen, Stadt",total_precincts,,45,
2,08119079,"Waiblingen, Stadt",voters_total,24488,24488,0.0
2,08119079,"Waiblingen, Stadt",valid_votes,24269,24344,-75.0
2,08119083,Weissach im Tal,reported_precincts,,7,
2,08119083,Weissach im Tal,total_precincts,,7,
2,08119083,Weissach im Tal,voters_total,4182,4182,0.0
2,08119083,Weissach im Tal,valid_votes,4140,4146,-6.0
2,08119084,"Welzheim, Stadt",reported_precincts,,7,
2,08119084,"Welzheim, Stadt",total_precincts,,7,
2,08119084,"Welzheim, Stadt",voters_total,5336,5336,0.0
2,08119084,"Welzheim, Stadt",valid_votes,5283,5292,-9.0
2,08119085,"Winnenden, Stadt",reported_precincts,,29,
2,08119085,"Winnenden, Stadt",total_precincts,,29,
2,08119085,"Winnenden, Stadt",voters_total,12937,12937,0.0
2,08119085,"Winnenden, Stadt",valid_votes,12819,12855,-36.0
2,08119086,Winterbach,reported_precincts,,9,
2,08119086,Winterbach,total_precincts,,9,
2,08119086,Winterbach,voters_total,4443,4443,0.0
2,08119086,Winterbach,valid_votes,4416,4420,-4.0
2,08119087,Aspach,reported_precincts,,9,
2,08119087,Aspach,total_precincts,,9,
2,08119087,Aspach,voters_total,4367,4367,0.0
2,08119087,Aspach,valid_votes,4340,4349,-9.0
2,08119089,Berglen,reported_precincts,,6,
2,08119089,Berglen,total_precincts,,6,
2,08119089,Berglen,voters_total,3987,3987,0.0
2,08119089,Berglen,valid_votes,3960,3974,-14.0
2,08119090,Remshalden,reported_precincts,,15,
2,08119090,Remshalden,total_precincts,,15,
2,08119090,Remshalden,voters_total,7835,7835,0.0
2,08119090,Remshalden,valid_votes,7789,7801,-12.0
2,08119091,"Weinstadt, Stadt",reported_precincts,,27,
2,08119091,"Weinstadt, Stadt",total_precincts,,27,
2,08119091,"Weinstadt, Stadt",voters_total,14614,14614,0.0
2,08119091,"Weinstadt, Stadt",valid_votes,14495,14515,-20.0
2,08119093,Kernen im Remstal,reported_precincts,,16,
2,08119093,Kernen im Remstal,total_precincts,,16,
2,08119093,Kernen im Remstal,voters_total,8071,8071,0.0
2,08119093,Kernen im Remstal,valid_votes,8016,8020,-4.0
2,08121000,"Heilbronn, Universitätsstadt",reported_precincts,,112,
2,08121000,"Heilbronn, Universitätsstadt",total_precincts,,112,
2,08121000,"Heilbronn, Universitätsstadt",voters_total,45566,45566,0.0
2,08121000,"Heilbronn, Universitätsstadt",valid_votes,45251,45251,0.0
2,08125001,Abstatt,reported_precincts,,6,
2,08125001,Abstatt,total_precincts,,6,
2,08125001,Abstatt,voters_total,2690,2690,0.0
2,08125001,Abstatt,valid_votes,2667,2676,-9.0
2,08125005,"Bad Friedrichshall, Stadt",reported_precincts,,16,
2,08125005,"Bad Friedrichshall, Stadt",total_precincts,,16,
2,08125005,"Bad Friedrichshall, Stadt",voters_total,8274,8274,0.0
2,08125005,"Bad Friedrichshall, Stadt",valid_votes,8204,8213,-9.0
2,08125006,"Bad Rappenau, Stadt",reported_precincts,,17,
2,08125006,"Bad Rappenau, Stadt",total_precincts,,17,
2,08125006,"Bad Rappenau, Stadt",voters_total,10757,10757,0.0
2,08125006,"Bad Rappenau, Stadt",valid_votes,10673,10696,-23.0
2,08125007,"Bad Wimpfen, Stadt",reported_precincts,,8,
2,08125007,"Bad Wimpfen, Stadt",total_precincts,,8,
2,08125007,"Bad Wimpfen, Stadt",voters_total,3630,3630,0.0
2,08125007,"Bad Wimpfen, Stadt",valid_votes,3600,3605,-5.0
2,08125008,"Beilstein, Stadt",reported_precincts,,8,
2,08125008,"Beilstein, Stadt",total_precincts,,8,
2,08125008,"Beilstein, Stadt",voters_total,3477,3477,0.0
2,08125008,"Beilstein, Stadt",valid_votes,3440,3458,-18.0
2,08125013,"Brackenheim, Stadt",reported_precincts,,17,
2,08125013,"Brackenheim, Stadt",total_precincts,,17,
2,08125013,"Brackenheim, Stadt",voters_total,8640,8640,0.0
2,08125013,"Brackenheim, Stadt",valid_votes,8573,8594,-21.0
2,08125017,Cleebronn,reported_precincts,,3,
2,08125017,Cleebronn,total_precincts,,3,
2,08125017,Cleebronn,voters_total,1461,1461,0.0
2,08125017,Cleebronn,valid_votes,1447,1455,-8.0
2,08125021,Eberstadt,reported_precincts,,5,
2,08125021,Eberstadt,total_precincts,,5,
2,08125021,Eberstadt,voters_total,1751,1751,0.0
2,08125021,Eberstadt,valid_votes,1732,1738,-6.0
2,08125024,Ellhofen,reported_precincts,,3,
2,08125024,Ellhofen,total_precincts,,3,
2,08125024,Ellhofen,voters_total,1974,1974,0.0
2,08125024,Ellhofen,valid_votes,1965,1965,0.0
2,08125026,"Eppingen, Stadt",reported_precincts,,13,
2,08125026,"Eppingen, Stadt",total_precincts,,13,
2,08125026,"Eppingen, Stadt",voters_total,10915,10915,0.0
2,08125026,"Eppingen, Stadt",valid_votes,10818,10826,-8.0
2,08125027,Erlenbach,reported_precincts,,4,
2,08125027,Erlenbach,total_precincts,,4,
2,08125027,Erlenbach,voters_total,2787,2787,0.0
2,08125027,Erlenbach,valid_votes,2764,2772,-8.0
2,08125030,Flein,reported_precincts,,6,
2,08125030,Flein,total_precincts,,6,
2,08125030,Flein,voters_total,4136,4136,0.0
2,08125030,Flein,valid_votes,4112,4112,0.0
2,08125034,Gemmingen,reported_precincts,,4,
2,08125034,Gemmingen,total_precincts,,4,
2,08125034,Gemmingen,voters_total,2556,2556,0.0
2,08125034,Gemmingen,valid_votes,2532,2531,1.0
2,08125038,"Güglingen, Stadt",reported_precincts,,7,
2,08125038,"Güglingen, Stadt",total_precincts,,7,
2,08125038,"Güglingen, Stadt",voters_total,2665,2665,0.0
2,08125038,"Güglingen, Stadt",valid_votes,2633,2649,-16.0
2,08125039,"Gundelsheim, Stadt",reported_precincts,,9,
2,08125039,"Gundelsheim, Stadt",total_precincts,,9,
2,08125039,"Gundelsheim, Stadt",voters_total,3888,3888,0.0
2,08125039,"Gundelsheim, Stadt",valid_votes,3856,3870,-14.0
2,08125046,Ilsfeld,reported_precincts,,9,
2,08125046,Ilsfeld,total_precincts,,9,
2,08125046,Ilsfeld,voters_total,5183,5183,0.0
2,08125046,Ilsfeld,valid_votes,5135,5154,-19.0
2,08125047,Ittlingen,reported_precincts,,3,
2,08125047,Ittlingen,total_precincts,,3,
2,08125047,Ittlingen,voters_total,1238,1238,0.0
2,08125047,Ittlingen,valid_votes,1229,1229,0.0
2,08125048,Jagsthausen,reported_precincts,,3,
2,08125048,Jagsthausen,total_precincts,,3,
2,08125048,Jagsthausen,voters_total,821,821,0.0
2,08125048,Jagsthausen,valid_votes,984,808,176.0
2,08125049,Kirchardt,reported_precincts,,5,
2,08125049,Kirchardt,total_precincts,,5,
2,08125049,Kirchardt,voters_total,2525,2525,0.0
2,08125049,Kirchardt,valid_votes,2500,2503,-3.0
2,08125056,"Lauffen am Neckar, Stadt",reported_precincts,,12,
2,08125056,"Lauffen am Neckar, Stadt",total_precincts,,12,
2,08125056,"Lauffen am Neckar, Stadt",voters_total,5611,5611,0.0
2,08125056,"Lauffen am Neckar, Stadt",valid_votes,5569,5583,-14.0
2,08125057,Lehrensteinsfeld,reported_precincts,,3,
2,08125057,Lehrensteinsfeld,total_precincts,,3,
2,08125057,Lehrensteinsfeld,voters_total,1611,1611,0.0
2,08125057,Lehrensteinsfeld,valid_votes,1597,1604,-7.0
2,08125058,"Leingarten, Stadt",reported_precincts,,12,
2,08125058,"Leingarten, Stadt",total_precincts,,12,
2,08125058,"Leingarten, Stadt",voters_total,5856,5856,0.0
2,08125058,"Leingarten, Stadt",valid_votes,5803,5803,0.0
2,08125059,"Löwenstein, Stadt",reported_precincts,,6,
2,08125059,"Löwenstein, Stadt",total_precincts,,6,
2,08125059,"Löwenstein, Stadt",voters_total,1811,1811,0.0
2,08125059,"Löwenstein, Stadt",valid_votes,1802,1800,2.0
2,08125061,Massenbachhausen,reported_precincts,,3,
2,08125061,Massenbachhausen,total_precincts,,3,
2,08125061,Massenbachhausen,voters_total,1739,1739,0.0
2,08125061,Massenbachhausen,valid_votes,1726,1731,-5.0
2,08125063,"Möckmühl, Stadt",reported_precincts,,9,
2,08125063,"Möckmühl, Stadt",total_precincts,,9,
2,08125063,"Möckmühl, Stadt",voters_total,3621,3621,0.0
2,08125063,"Möckmühl, Stadt",valid_votes,3586,3591,-5.0
2,08125065,"Neckarsulm, Stadt",reported_precincts,,19,
2,08125065,"Neckarsulm, Stadt",total_precincts,,19,
2,08125065,"Neckarsulm, Stadt",voters_total,10403,10403,0.0
2,08125065,"Neckarsulm, Stadt",valid_votes,10307,10337,-30.0
2,08125066,Neckarwestheim,reported_precincts,,4,
2,08125066,Neckarwestheim,total_precincts,,4,
2,08125066,Neckarwestheim,voters_total,2094,2094,0.0
2,08125066,Neckarwestheim,valid_votes,2076,2084,-8.0
2,08125068,"Neudenau, Stadt",reported_precincts,,5,
2,08125068,"Neudenau, Stadt",total_precincts,,5,
2,08125068,"Neudenau, Stadt",voters_total,2819,2819,0.0
2,08125068,"Neudenau, Stadt",valid_votes,2795,2801,-6.0
2,08125069,"Neuenstadt am Kocher, Stadt",reported_precincts,,9,
2,08125069,"Neuenstadt am Kocher, Stadt",total_precincts,,9,
2,08125069,"Neuenstadt am Kocher, Stadt",voters_total,5236,5236,0.0
2,08125069,"Neuenstadt am Kocher, Stadt",valid_votes,5195,5193,2.0
2,08125074,Nordheim,reported_precincts,,7,
2,08125074,Nordheim,total_precincts,,7,
2,08125074,Nordheim,voters_total,4571,4571,0.0
2,08125074,Nordheim,valid_votes,4544,4544,0.0
2,08125078,Oedheim,reported_precincts,,7,
2,08125078,Oedheim,total_precincts,,7,
2,08125078,Oedheim,voters_total,3444,3444,0.0
2,08125078,Oedheim,valid_votes,3420,3430,-10.0
2,08125079,Offenau,reported_precincts,,3,
2,08125079,Offenau,total_precincts,,3,
2,08125079,Offenau,voters_total,1413,1413,0.0
2,08125079,Offenau,valid_votes,1400,1401,-1.0
2,08125081,Pfaffenhofen,reported_precincts,,3,
2,08125081,Pfaffenhofen,total_precincts,,3,
2,08125081,Pfaffenhofen,voters_total,1201,1201,0.0
2,08125081,Pfaffenhofen,valid_votes,1178,1186,-8.0
2,08125084,Roigheim,reported_precincts,,2,
2,08125084,Roigheim,total_precincts,,2,
2,08125084,Roigheim,voters_total,715,715,0.0
2,08125084,Roigheim,valid_votes,982,702,280.0
2,08125086,"Schwaigern, Stadt",reported_precincts,,13,
2,08125086,"Schwaigern, Stadt",total_precincts,,13,
2,08125086,"Schwaigern, Stadt",voters_total,6093,6093,0.0
2,08125086,"Schwaigern, Stadt",valid_votes,6041,6061,-20.0
2,08125087,Siegelsbach,reported_precincts,,2,
2,08125087,Siegelsbach,total_precincts,,2,
2,08125087,Siegelsbach,voters_total,858,858,0.0
2,08125087,Siegelsbach,valid_votes,997,855,142.0
2,08125094,Talheim,reported_precincts,,6,
2,08125094,Talheim,total_precincts,,6,
2,08125094,Talheim,voters_total,2877,2877,0.0
2,08125094,Talheim,valid_votes,2867,2867,0.0
2,08125096,Untereisesheim,reported_precincts,,4,
2,08125096,Untereisesheim,total_precincts,,4,
2,08125096,Untereisesheim,voters_total,2159,2159,0.0
2,08125096,Untereisesheim,valid_votes,2139,2142,-3.0
2,08125098,Untergruppenbach,reported_precincts,,10,
2,08125098,Untergruppenbach,total_precincts,,10,
2,08125098,Untergruppenbach,voters_total,4712,4712,0.0
2,08125098,Untergruppenbach,valid_votes,4648,4666,-18.0
2,08125102,"Weinsberg, Stadt",reported_precincts,,12,
2,08125102,"Weinsberg, Stadt",total_precincts,,12,
2,08125102,"Weinsberg, Stadt",voters_total,6292,6292,0.0
